jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
51,61,8-克里摩里组,4425.419,46.5264,4.3148,24.308,17.9828,0.4969,1.2461,0.7391,169.6117,2.5638,2.7112,144.3602,367.3942,5
51,61,8-克里摩里组,4425.544,46.6507,4.2149,24.2677,19.4954,0.527,1.7568,0.6352,166.7449,2.5287,2.7,151.3532,392.2945,5
51,61,8-克里摩里组,4425.669,46.7738,4.1402,24.2294,20.3603,0.6212,2.3506,0.488,167.1808,2.4604,2.6942,156.2218,411.7716,5
51,61,8-克里摩里组,4425.794,46.8941,4.0681,24.1672,19.7105,0.7716,2.9894,0.3347,168.9877,2.4198,2.6939,160.9018,432.4199,5
51,61,8-克里摩里组,4425.919,47.01,4.0667,24.1456,19.4143,0.8079,3.4699,0.2458,169.9863,2.4761,2.6989,168.8001,469.7189,5
51,61,8-克里摩里组,4426.044,47.1208,4.1408,24.1535,19.5223,0.7403,3.5985,0.2579,169.6575,2.5753,2.705,182.8255,538.0196,5
51,61,8-克里摩里组,4426.169,47.2261,4.2539,24.1784,19.2135,0.7149,3.3651,0.295,168.5223,2.6495,2.7135,206.4305,653.517,5
31,67,克里摩里,4065.3989,53.5256,4.8816,23.0725,26.2559,1.6182,0.8161,0.5607,164.3403,0.8892,2.6913,1265.3334,1755.6251,6
31,67,克里摩里,4065.5239,53.5672,4.7959,23.0605,24.647,1.5991,0.8316,0.5601,164.1954,0.7381,2.6879,1344.5886,1849.006,6
31,67,克里摩里,4065.6489,53.6332,4.7122,23.066,24.3225,1.5033,0.9097,0.5547,165.189,0.695,2.6804,1383.5642,1891.4115,6
31,67,克里摩里,4065.7739,53.7239,4.67,23.0782,25.2072,1.365,0.9723,0.5418,166.5005,0.7878,2.6628,1393.3538,1907.5031,6
31,67,克里摩里,4065.8989,53.8423,4.7495,23.092,25.2001,1.2094,1.0239,0.5118,167.2169,0.7921,2.6537,1422.1106,1952.5842,6
31,67,克里摩里,4066.0239,53.9851,4.9038,23.1004,24.1416,1.1064,1.09,0.4819,167.6546,0.7405,2.6592,1519.1913,2079.9529,6
31,67,克里摩里,4066.1489,54.1534,4.9996,23.1056,23.6648,1.0207,1.1825,0.4641,167.3675,0.7049,2.6674,1712.1321,2308.2314,6
31,67,克里摩里,4066.2739,54.3503,5.0237,23.1105,22.9528,0.912,1.3976,0.4623,166.3253,0.6107,2.6802,1964.9918,2594.8271,6
31,67,克里摩里,4066.3989,54.571,5.02,23.115,22.1393,0.8796,1.7096,0.4953,165.4621,0.5183,2.6851,2243.4761,2877.0059,6
31,67,克里摩里,4066.5239,54.8117,5.0576,23.1216,22.4434,0.8923,2.0766,0.5451,164.8027,0.6029,2.6831,2259.0361,2801.603,6
31,67,克里摩里,4066.6489,55.0672,5.0993,23.1324,25.3445,0.9113,2.4909,0.6015,164.324,0.8761,2.6839,1897.0295,2335.1123,6
31,68,克里摩里,4066.7739,55.333,5.1222,23.1471,28.9669,0.9585,2.8833,0.6743,163.9858,1.0967,2.6943,1485.8436,1854.645,6
31,68,克里摩里,4066.8989,55.6051,5.0786,23.1715,33.3719,0.9831,3.3093,0.7443,163.8052,1.1713,2.7045,1200.9479,1515.0179,6
31,68,克里摩里,4067.0239,55.8773,4.9827,23.1656,36.4617,0.943,3.5766,0.7833,163.4133,1.1836,2.7139,1020.6074,1299.1731,6
31,68,克里摩里,4067.1489,56.1469,4.8019,23.1597,35.0818,0.8662,3.688,0.7977,161.5496,1.1613,2.7188,1122.2927,1530.0193,6
31,68,克里摩里,4067.2739,56.4113,4.5688,23.1212,31.3717,0.7892,3.7239,0.7894,157.7008,1.1971,2.7121,1378.9785,1995.2582,6
31,68,克里摩里,4067.3989,56.6681,4.4479,23.1143,29.6431,0.7571,3.6875,0.7788,154.0443,1.1388,2.7003,1828.1395,2827.6179,6
31,68,克里摩里,4067.5239,56.9084,4.5264,23.3888,30.5743,0.8776,4.3067,0.9096,151.4737,1.888,2.6891,2713.6689,4551.0137,6
31,64,克里摩里,4061.0239,55.0263,4.1439,23.6094,45.2043,0.6243,4.014,0.9887,167.826,2.5467,2.6838,156.4889,201.1008,6
31,64,克里摩里,4061.1489,54.6827,4.4066,23.7945,34.3289,0.5991,3.6037,0.8782,166.4273,2.7043,2.6883,247.6889,309.9605,6
31,64,克里摩里,4061.2739,54.3676,4.5878,24.0523,33.5325,0.617,3.5272,0.8704,164.7315,3.1469,2.6842,309.1196,395.623,6
31,64,克里摩里,4061.3989,54.0856,4.6813,24.1427,34.8428,0.6373,3.5358,0.8831,164.2543,3.5335,2.6786,290.2019,384.7391,6
31,64,克里摩里,4061.5239,53.8355,4.7469,24.0676,34.396,0.6292,3.4964,0.8889,164.4464,4.0866,2.6828,236.703,324.3473,6
31,64,克里摩里,4061.6489,53.6173,4.8666,23.802,33.3734,0.6122,3.4539,0.8919,165.6147,4.5267,2.6996,193.4987,274.6371,6
31,64,克里摩里,4061.7739,53.4256,5.013,23.5611,34.5771,0.6492,3.4359,0.8964,168.2563,4.9346,2.7183,163.5382,239.499,6
31,64,克里摩里,4061.8989,53.2564,5.0853,23.4659,35.8267,0.6751,3.3486,0.876,170.7477,5.2369,2.7293,148.4843,219.3871,6
37,68,8-克里摩里组,4202.9619,54.6278,4.8817,25.1921,19.5971,0.825,1.5054,0.4463,165.4017,2.0133,2.6526,1059.6515,1985.8864,4
37,68,8-克里摩里组,4203.0869,55.1154,4.9476,24.8603,24.7307,0.9646,1.7618,0.5392,165.1315,2.2163,2.6839,1161.7612,1976.7654,4
37,68,8-克里摩里组,4203.2119,55.5904,4.94,24.7136,28.9083,1.1337,2.0524,0.6232,166.8394,2.2349,2.6928,1220.2706,1901.4852,4
37,68,8-克里摩里组,4203.3369,55.9671,4.8636,24.6463,28.483,1.2408,2.252,0.671,167.9261,2.2021,2.6973,1251.3151,1784.8947,4
37,68,8-克里摩里组,4203.4619,56.2781,4.7932,24.5309,24.1914,1.245,2.2604,0.6653,167.192,2.2228,2.7106,1210.9481,1416.8295,4
37,68,8-克里摩里组,4203.5869,56.5154,4.7829,24.4964,19.8978,1.1096,2.0646,0.5991,167.2533,1.8932,2.7299,843.0977,836.3848,4
31,65,克里摩里,4062.0239,53.1182,5.0746,23.5691,35.8869,0.6579,3.1273,0.8131,176.211,5.2375,2.7301,144.8,214.751,6
31,65,克里摩里,4062.1489,53.026,5.0575,23.824,34.879,0.6605,2.913,0.7676,184.2618,4.6565,2.7208,157.5499,232.5547,6
31,65,克里摩里,4062.2739,53.0004,5.0817,23.9909,33.1961,0.676,2.7852,0.7504,187.4805,4.1833,2.6932,183.686,269.3618,6
31,65,克里摩里,4062.3989,53.0558,5.1291,23.8814,30.7277,0.7136,2.7003,0.7553,181.3188,3.6563,2.6574,216.0876,312.4396,6
31,65,克里摩里,4062.5239,53.1663,5.1568,23.6557,28.6764,0.8051,2.7722,0.8114,174.0921,3.0414,2.6298,254.5408,360.9405,6
31,65,克里摩里,4062.6489,53.3088,5.1487,23.5256,27.6917,0.931,2.9055,0.884,168.0141,2.3922,2.6403,298.692,417.1689,6
31,65,克里摩里,4062.7739,53.4579,5.0853,23.5321,28.2151,1.0059,2.9182,0.9089,165.213,2.3825,2.6678,318.5565,442.9288,6
31,65,克里摩里,4062.8989,53.6075,4.9527,23.575,32.0769,1.0973,3.07,0.971,162.2185,2.966,2.6775,308.1691,426.8199,6
31,65,克里摩里,4063.0239,53.7544,4.8171,23.6289,37.8939,1.2393,3.3318,1.0669,159.9286,4.1688,2.676,274.3109,373.4977,6
31,65,克里摩里,4063.1489,53.8908,4.7242,23.6863,41.9687,1.5216,3.8618,1.2578,156.3079,5.9922,2.6815,214.9176,287.798,6
31,65,克里摩里,4063.2739,54.0059,4.6708,23.7373,48.8856,2.0507,4.9414,1.6236,152.6952,7.9784,2.6902,142.9047,188.5438,6
35,65,太原,3911.6489,59.6153,2.2662,25.5494,76.9892,2.496,13.3276,1.0872,232.6614,7.2554,2.4328,31.7759,52.7717,4
35,65,太原,3911.7739,59.4568,2.3641,25.6057,70.1297,2.2337,12.6686,1.0387,233.0716,7.1878,2.4689,31.71,53.3664,4
35,65,太原,3911.8989,59.3042,2.4855,25.532,72.5965,2.1488,12.6836,1.069,233.1383,7.1187,2.4498,31.5941,53.8776,4
35,65,太原,3912.0239,59.1598,2.602,25.0964,74.3598,2.1009,12.9369,1.1079,232.0635,6.9323,2.4409,31.4122,54.2041,4
35,65,太原,3912.1489,59.0295,2.6231,24.6383,71.2352,1.9548,12.5178,1.1057,229.9763,6.7171,2.4983,30.9196,54.0327,4
35,65,太原,3912.2739,58.9193,2.5359,24.1572,64.7535,1.7845,11.8241,1.0801,227.751,6.5722,2.5632,30.1893,53.3844,4
35,65,太原,3912.3989,58.834,2.3921,23.965,56.2419,1.6167,11.1203,1.0358,226.555,6.373,2.5882,29.356,52.3825,4
35,65,太原,3912.5239,58.7776,2.3021,23.8378,51.8961,1.4427,10.1989,0.9694,226.9697,6.2404,2.5819,28.4402,51.2693,4
35,65,太原,3912.6489,58.7511,2.252,23.8565,51.1671,1.3345,9.4111,0.9235,228.1241,6.3066,2.5641,27.4046,49.9398,4
35,65,太原,3912.7739,58.7549,2.2401,24.0281,49.9998,1.2712,8.8145,0.9053,228.9877,6.4192,2.5384,26.1913,48.2689,4
35,65,太原,3912.8989,58.7842,2.2567,24.2268,50.9218,1.2588,8.6742,0.9196,229.3851,6.4976,2.4944,24.9954,46.6324,4
35,65,太原,3913.0239,58.8366,2.2809,24.4517,51.7144,1.3218,8.7558,0.9557,229.4215,6.5743,2.4626,23.9855,45.2145,4
35,65,太原,3913.1489,58.91,2.2467,24.6404,51.2255,1.4219,9.094,1.009,229.7301,6.6872,2.4598,23.1202,43.9296,4
35,65,太原,3913.2739,58.9999,2.2283,24.8347,53.6897,1.6725,9.7719,1.095,229.8543,6.8344,2.4746,22.3376,42.6316,4
35,65,太原,3913.3989,59.1061,2.3063,24.8808,60.7586,1.9647,10.4646,1.21,229.4934,7.0396,2.5027,21.4785,40.992,4
35,65,太原,3913.5239,59.2328,2.4215,24.7071,67.8802,2.228,10.8735,1.2864,228.2813,7.1858,2.5559,20.3671,38.8694,4
35,65,太原,3913.6489,59.3826,2.4371,24.6221,70.7878,2.3716,10.9006,1.3087,227.3866,7.2904,2.6001,19.206,36.7491,4
35,65,太原,3913.7739,59.5589,2.3804,24.4429,69.0532,2.2858,10.5198,1.2651,227.658,7.423,2.6106,18.2112,34.9934,4
35,65,太原,3913.8989,59.7634,2.3653,24.3385,64.1231,2.0702,9.7324,1.1613,229.7856,7.5004,2.5837,17.5459,33.8192,4
35,65,太原,3914.0239,59.9912,2.4059,24.1229,56.9073,1.8167,8.839,1.0486,232.416,7.4643,2.5593,17.1062,33.0684,4
35,65,太原,3914.1489,60.2374,2.432,24.1043,48.6741,1.6526,8.1736,0.9572,234.6424,7.3091,2.5521,16.8416,32.6274,4
35,65,太原,3914.2739,60.4911,2.3863,24.1088,44.5629,1.6175,7.9332,0.9191,235.4104,7.0805,2.5643,16.6994,32.3925,4
35,65,太原,3914.3989,60.7412,2.3385,24.0033,44.3839,1.6123,7.9536,0.9141,234.4728,6.9527,2.5717,16.6233,32.2448,4
35,65,太原,3914.5239,60.9776,2.3872,24.0057,44.3767,1.5942,8.3194,0.9373,232.0583,6.9003,2.5587,16.6017,32.139,4
35,65,太原,3914.6489,61.1925,2.4432,24.0335,46.3362,1.6641,9.0396,0.9953,230.065,6.8795,2.554,16.6029,32.0299,4
35,65,太原,3914.7739,61.3856,2.3934,24.0487,52.1406,1.7388,9.7094,1.0403,229.7522,6.87,2.5673,16.629,32.0252,4
35,65,太原,3914.8989,61.5565,2.3015,23.9603,58.5031,1.7833,10.2991,1.0621,231.7672,6.9068,2.5737,16.6196,31.8862,4
35,65,太原,3915.0239,61.7048,2.2747,23.9647,61.4853,1.7754,10.752,1.0676,234.623,7.1208,2.5745,16.2326,31.0748,4
35,65,太原,3915.1489,61.8293,2.3002,24.1526,60.7254,1.7135,10.8894,1.0534,236.6143,7.4511,2.5733,15.6696,30.1652,4
35,65,太原,3915.2739,61.9277,2.3134,24.2205,58.5171,1.6233,11.1442,1.0553,237.2167,7.7522,2.5722,15.4741,29.7815,4
35,65,太原,3915.3989,62.008,2.3266,24.0753,59.4733,1.5245,11.5116,1.075,235.5367,7.8584,2.5711,15.2115,29.0406,4
35,65,太原,3915.5239,62.0759,2.3262,24.0877,63.1174,1.5122,12.2378,1.1156,232.0742,7.7501,2.5474,14.8909,28.32,4
35,68,太原,3922.8989,60.044,2.8653,25.5901,89.5207,2.8264,14.5849,1.0494,235.5791,7.8665,2.4574,32.7318,50.971,4
35,68,太原,3923.0239,60.1069,2.8267,25.4521,75.0897,2.3029,11.2044,0.8493,239.0085,7.3766,2.4541,30.7773,47.6944,4
35,68,太原,3923.1489,60.182,2.7723,25.24,61.9243,1.9648,8.9171,0.7064,239.4722,6.866,2.4205,29.4151,45.4439,4
35,68,太原,3923.2739,60.2722,2.6945,25.2496,53.0593,1.8365,7.7436,0.6358,238.3784,6.4251,2.4233,28.8319,44.6383,4
35,68,太原,3923.3989,60.38,2.6788,25.2536,47.9257,1.7904,7.087,0.5973,235.1803,6.0217,2.486,29.272,45.6763,4
35,68,太原,3923.5239,60.4985,2.7524,25.351,46.3042,1.8333,6.7844,0.5978,231.4755,5.7179,2.5485,30.7086,48.5293,4
35,68,太原,3923.6489,60.6218,2.7576,25.4899,45.7702,1.9001,6.3966,0.6068,229.3856,5.5582,2.5703,32.6862,52.3879,4
35,68,太原,3923.7739,60.7445,2.6498,25.8279,46.0879,2.0134,6.0838,0.6372,228.3123,5.4391,2.5666,34.8959,55.1506,4
35,68,太原,3923.8989,60.8664,2.5188,25.9107,48.4578,2.1374,5.7986,0.6793,227.6324,5.3549,2.5641,37.4012,58.0201,4
35,68,太原,3924.0239,60.9776,2.4396,25.8646,52.7086,2.2121,5.4493,0.7109,230.433,5.4552,2.5723,39.963,61.3389,4
35,68,太原,3924.1489,61.0759,2.402,25.5747,57.5493,2.3519,5.3078,0.7635,233.6402,5.695,2.5788,42.2988,63.8333,4
35,68,太原,3924.2739,61.1652,2.3591,25.5361,60.6057,2.5311,5.478,0.8413,235.5818,6.0466,2.5742,43.8106,64.7132,4
35,68,太原,3924.3989,61.2435,2.3049,25.4657,59.2911,2.6666,5.6184,0.9053,236.5176,6.5502,2.5571,43.7564,63.5194,4
35,68,太原,3924.5239,61.3046,2.2724,25.2661,56.9488,2.7013,5.5231,0.935,235.4657,7.0196,2.5381,42.283,59.3832,4
35,68,太原,3924.6489,61.3461,2.28,25.1039,55.5455,2.4543,4.8654,0.8654,233.9305,7.1289,2.5276,39.0895,52.7053,4
35,68,太原,3924.7739,61.3639,2.3166,25.1649,51.8926,1.9832,3.9866,0.7504,231.9966,7.0759,2.5344,34.5773,45.2395,4
35,68,太原,3924.8989,61.358,2.3945,25.3369,49.3528,1.6663,3.2574,0.6579,228.975,7.1477,2.5518,30.1397,38.8246,4
35,68,太原,3925.0239,61.3261,2.5686,25.3514,48.0491,1.4546,2.8081,0.6112,228.9548,7.2873,2.5569,26.5413,33.9381,4
35,68,太原,3925.1489,61.2672,2.7981,24.9585,41.9322,1.3402,2.653,0.6061,230.6024,7.4173,2.5392,24.2672,30.9566,4
35,68,太原,3925.2739,61.1851,2.9818,24.5278,33.5522,1.3087,2.5781,0.6093,233.2703,7.4333,2.4898,23.2331,29.6535,4
35,68,太原,3925.3989,61.0753,3.0665,24.4453,28.4137,1.298,2.5546,0.6189,236.5658,7.3839,2.45,23.4715,30.038,4
35,68,太原,3925.5239,60.9319,3.1975,24.7451,27.627,1.3442,2.7504,0.6598,239.1026,7.6787,2.4427,25.0532,32.2156,4
35,68,太原,3925.6489,60.7549,3.3496,25.015,28.5933,1.6294,3.362,0.7993,243.6461,8.9342,2.4538,27.929,36.5155,4
35,68,太原,3925.7739,60.538,3.5016,24.8564,35.9042,2.2217,4.6751,1.1203,252.0735,11.6954,2.4649,32.916,44.017,4
35,68,太原,3925.8989,60.2666,3.8729,24.2742,58.0695,3.1057,6.8805,1.651,259.7416,16.2013,2.4849,40.8458,55.5046,4
35,68,太原,3924.2739,61.1652,2.3591,25.5361,60.6057,2.5311,5.478,0.8413,235.5818,6.0466,2.5742,43.8106,64.7132,4
35,68,太原,3924.3989,61.2435,2.3049,25.4657,59.2911,2.6666,5.6184,0.9053,236.5176,6.5502,2.5571,43.7564,63.5194,4
35,68,太原,3924.5239,61.3046,2.2724,25.2661,56.9488,2.7013,5.5231,0.935,235.4657,7.0196,2.5381,42.283,59.3832,4
35,68,太原,3924.6489,61.3461,2.28,25.1039,55.5455,2.4543,4.8654,0.8654,233.9305,7.1289,2.5276,39.0895,52.7053,4
35,68,太原,3924.7739,61.3639,2.3166,25.1649,51.8926,1.9832,3.9866,0.7504,231.9966,7.0759,2.5344,34.5773,45.2395,4
35,68,太原,3924.8989,61.358,2.3945,25.3369,49.3528,1.6663,3.2574,0.6579,228.975,7.1477,2.5518,30.1397,38.8246,4
35,68,太原,3925.0239,61.3261,2.5686,25.3514,48.0491,1.4546,2.8081,0.6112,228.9548,7.2873,2.5569,26.5413,33.9381,4
35,68,太原,3925.1489,61.2672,2.7981,24.9585,41.9322,1.3402,2.653,0.6061,230.6024,7.4173,2.5392,24.2672,30.9566,4
35,68,太原,3925.2739,61.1851,2.9818,24.5278,33.5522,1.3087,2.5781,0.6093,233.2703,7.4333,2.4898,23.2331,29.6535,4
35,68,太原,3925.3989,61.0753,3.0665,24.4453,28.4137,1.298,2.5546,0.6189,236.5658,7.3839,2.45,23.4715,30.038,4
35,68,太原,3925.5239,60.9319,3.1975,24.7451,27.627,1.3442,2.7504,0.6598,239.1026,7.6787,2.4427,25.0532,32.2156,4
35,68,太原,3925.6489,60.7549,3.3496,25.015,28.5933,1.6294,3.362,0.7993,243.6461,8.9342,2.4538,27.929,36.5155,4
35,68,太原,3925.7739,60.538,3.5016,24.8564,35.9042,2.2217,4.6751,1.1203,252.0735,11.6954,2.4649,32.916,44.017,4
35,68,太原,3925.8989,60.2666,3.8729,24.2742,58.0695,3.1057,6.8805,1.651,259.7416,16.2013,2.4849,40.8458,55.5046,4
42,57,7-太原组,4353.4146,66.2805,1.8052,24.6486,43.8408,0.573,7.1193,1.3809,206.7684,4.0643,2.5661,185.8018,304.2092,4
42,57,7-太原组,4353.5396,66.2478,1.8179,24.8048,40.3427,0.6129,7.0287,1.3604,208.0666,4.5042,2.5604,179.5517,296.667,4
42,57,7-太原组,4353.6646,66.206,1.8302,24.9314,42.0193,0.6111,6.8998,1.3251,209.0051,5.1277,2.5542,179.1645,292.9345,4
42,57,7-太原组,4353.7896,66.1521,1.8366,24.9582,48.4033,0.5948,6.6359,1.2712,210.8615,5.6936,2.5503,179.0484,292.1329,4
42,57,7-太原组,4353.9146,66.0855,1.8365,24.9697,55.6899,0.5826,6.3834,1.2045,215.7512,6.4001,2.5504,177.118,287.0057,4
42,57,7-太原组,4354.0396,66.013,1.8313,25.0909,59.9721,0.5924,6.5282,1.1589,222.3211,7.0668,2.5544,168.5291,272.707,4
42,57,7-太原组,4354.1646,65.9394,1.824,25.2276,60.1929,0.634,7.3779,1.1674,226.7954,6.9792,2.5609,155.9837,253.6386,4
42,57,7-太原组,4354.2896,65.8665,1.8187,25.1636,58.2993,0.6711,8.4533,1.2008,225.4007,5.8856,2.5671,144.1804,236.2577,4
42,57,7-太原组,4354.4146,65.7965,1.8177,24.8203,55.7754,0.6524,9.2339,1.2223,220.2531,4.5851,2.5705,135.4005,222.2193,4
42,57,7-太原组,4354.5396,65.7337,1.8209,24.4597,50.6436,0.7055,9.448,1.2155,213.988,3.7619,2.5699,133.2979,216.8018,4
42,57,7-太原组,4354.6646,65.6837,1.8242,24.2716,43.1507,0.9845,9.1524,1.1875,208.9093,3.2896,2.5657,137.8599,217.3695,4
42,57,7-太原组,4354.7896,65.6488,1.8199,24.2485,35.058,1.3159,8.6677,1.1496,206.5951,3.1338,2.5592,143.1379,215.4666,4
42,57,7-太原组,4354.9146,65.63,1.8041,24.2782,29.4076,1.5449,8.152,1.1093,206.2968,3.4611,2.553,141.4361,203.1766,4
42,57,7-太原组,4355.0396,65.6245,1.7776,24.3014,27.3437,1.7141,7.7223,1.0738,206.3856,4.0814,2.5486,129.5136,183.0097,4
42,57,7-太原组,4355.1646,65.6324,1.746,24.3212,28.9106,2.0599,7.5273,1.0531,206.8308,4.7016,2.5465,117.5323,163.0655,4
42,57,7-太原组,4355.2896,65.6541,1.7029,24.3564,33.6485,2.3452,7.6489,1.0466,207.8401,8.5537,2.5489,107.2181,146.6508,4
42,57,7-太原组,4355.4146,65.6913,1.697,24.4114,40.0759,2.2669,8.1323,1.0383,208.0931,12.1915,2.552,101.0611,136.0927,4
42,57,7-太原组,4355.5396,65.7412,1.6972,24.4692,49.0309,2.0766,10.4077,0.9426,207.711,15.8293,2.5529,99.3453,131.6789,4
42,57,7-太原组,4355.6646,65.8017,1.6993,24.5271,65.2845,2.3661,12.1008,0.9238,208.4861,22.4468,2.5358,100.8195,133.1032,4
50,55,7-太原组,3943.504,54.0602,2.5447,24.6322,94.8001,5.0619,12.7946,1.2159,203.3087,12.8735,2.452216404,169.505,214.983,4
50,55,7-太原组,3943.629,53.5101,2.375,24.7773,74.3136,4.2207,11.819,1.0087,203.8151,8.0491,2.452216404,194.494,255.3038,4
50,55,7-太原组,3943.754,52.9749,2.1966,24.8121,56.1532,3.403,10.6225,0.8112,202.9323,5.0805,2.452216404,214.1703,295.2912,4
50,55,7-太原组,3943.879,52.458,2.108,24.7543,43.6647,2.6704,9.5793,0.6085,204.356,3.7035,2.452216404,223.3172,325.1432,4
50,55,7-太原组,3944.004,51.9625,2.1108,24.7033,36.1344,2.0036,8.7835,0.4496,203.2829,3.3921,2.452216404,233.4963,341.289,4
50,55,7-太原组,3944.129,51.4903,2.1074,24.7977,33.8098,1.3739,8.317,0.3963,200.0372,3.2292,2.452216404,241.8657,351.3634,4
50,55,7-太原组,3944.254,51.0491,2.0474,24.8602,35.4421,0.9968,7.7591,0.3812,198.6709,3.1567,2.452216404,244.6153,359.4667,4
50,55,7-太原组,3944.379,50.6417,1.9812,24.8711,34.7621,0.6311,7.483,0.3891,197.8802,3.1331,2.452216404,244.2001,371.5494,4
50,55,7-太原组,3944.504,50.2678,1.9514,24.682,30.0025,0.3544,7.3512,0.375,196.0198,3.0421,2.452216404,244.8927,372.4007,4
50,55,7-太原组,3944.629,49.9267,1.961,24.5309,27.7441,0.2954,6.7651,0.3729,195.6857,2.925,2.452216404,236.1772,360.4354,4
50,55,7-太原组,3944.754,49.6219,2.0107,24.3515,28.387,0.5522,5.7195,0.3229,195.113,2.948,2.452216404,221.2611,351.489,4
50,55,7-太原组,3944.879,49.3658,2.0836,24.2565,26.9358,0.654,5.193,0.2759,192.9201,2.9562,2.452216404,206.3642,332.4186,4
50,55,7-太原组,3945.004,49.1899,2.1374,24.1614,24.7583,0.6222,5.221,0.2355,193.5448,3.1533,2.452216404,198.1128,315.1627,4
50,55,7-太原组,3945.129,49.0902,2.1228,24.1424,24.8942,0.5932,5.5458,0.1944,194.8578,3.3369,2.452216404,196.4964,307.0032,4
50,55,7-太原组,3945.254,49.0602,2.0782,24.1687,26.7715,0.4826,6.4659,0.1355,196.812,3.4002,2.452216404,196.9488,307.9887,4
50,55,7-太原组,3945.379,49.0862,2.0333,24.3203,27.9425,0.224,7.8467,0.0944,201.6018,3.5457,2.452216404,204.2964,313.9683,4
50,55,7-太原组,3945.504,49.1311,1.9884,24.4027,28.7159,0.0423,8.7293,0.1067,202.8716,3.6493,2.452216404,214.2284,324.17,4
50,55,7-太原组,3945.629,49.1679,1.9622,24.4334,33.156,0.0003,8.9988,0.1453,203.3915,3.6457,2.452216404,218.0904,328.1707,4
50,55,7-太原组,3945.754,49.1771,1.9439,24.3096,42.097,0,8.8766,0.2111,206.7219,3.7468,2.452216404,213.961,326.5355,4
50,55,7-太原组,3945.879,49.1504,1.9141,24.2267,48.8925,0,8.4753,0.3095,208.733,3.8907,2.452216404,207.8448,314.3892,4
50,55,7-太原组,3946.004,49.0758,1.8792,24.1629,51.4635,0.0395,8.4605,0.3756,209.619,4.1227,2.452216404,199.8039,297.7086,4
50,55,7-太原组,3946.129,48.9462,1.9259,24.1549,52.4819,0.2114,8.7499,0.4234,214.3018,4.2407,2.452216404,190.3821,286.0052,4
50,55,7-太原组,3946.254,48.7561,2.0327,24.1694,49.8834,0.5361,9.1283,0.4545,221.5041,4.5247,2.452216404,180.5851,274.3172,4
50,55,7-太原组,3946.379,48.4918,2.1029,24.1858,44.8658,0.6443,9.8788,0.5685,224.7292,5.0639,2.452216404,171.4769,260.1816,4
50,55,7-太原组,3946.504,48.1653,2.0845,24.192,43.6357,0.6875,10.3475,0.7036,222.486,5.5295,2.452216404,164.5604,251.849,4
50,55,7-太原组,3946.629,47.7919,2.016,24.1912,45.751,0.6816,10.2852,0.8377,218.1161,5.8649,2.452216404,158.8101,244.3133,4
50,55,7-太原组,3946.754,47.384,1.9446,24.1239,44.8255,0.6216,9.5042,0.9473,217.4908,5.7621,2.452216404,158.9234,241.6987,4
50,55,7-太原组,3946.879,46.976,1.9224,24.0381,40.1038,0.3733,8.7884,1.0033,221.6253,5.6298,2.452216404,160.4064,247.8725,4
50,55,7-太原组,3947.004,46.5871,1.9297,23.9531,35.6293,0.1861,8.0337,0.9699,221.1413,5.5482,2.452216404,163.8423,256.5187,4
50,55,7-太原组,3947.129,46.2251,1.9387,23.9524,36.189,0.3331,6.8215,0.8342,218.3813,5.4649,2.452216404,169.0375,262.3743,4
50,55,7-太原组,3947.254,45.8843,1.9163,24.0141,34.6869,0.5601,5.883,0.6797,215.7403,5.4418,2.452216404,173.9294,268.2012,4
50,55,7-太原组,3947.379,45.569,1.8767,24.029,31.4256,0.6843,5.2296,0.5636,211.812,5.4149,2.452216404,177.7656,275.931,4
50,55,7-太原组,3947.504,45.2954,1.8551,24.092,30.6563,0.9193,4.498,0.438,207.6405,5.1095,2.452216404,181.4693,282.7452,4
50,55,7-太原组,3947.629,45.0688,1.8826,24.205,30.6337,1.1579,3.9397,0.3309,205.6413,4.8644,2.452216404,183.4621,285.6288,4
50,55,7-太原组,3947.754,44.8987,1.9269,24.3593,28.9554,1.1604,4.0548,0.2407,206.2694,4.6626,2.452216404,182.5572,285.1451,4
50,55,7-太原组,3947.879,44.8079,1.9144,24.3799,26.845,1.2059,4.2835,0.1565,204.2047,4.2468,2.452216404,180.2459,275.4547,4
50,55,7-太原组,3948.004,44.8128,1.8836,24.3329,24.7958,1.3268,4.4885,0.0843,202.9238,3.8489,2.452216404,179.4054,265.9948,4
50,55,7-太原组,3948.129,44.9375,1.8787,24.403,24.2168,1.3418,4.9551,0.0373,201.9446,3.6332,2.452216404,176.1387,259.3126,4
50,55,7-太原组,3948.254,45.1815,1.9412,24.4605,27.0145,1.3358,4.9491,0.0747,200.9562,3.6595,2.452216404,174.4368,256.2761,4
50,55,7-太原组,3948.379,45.5211,2.0387,24.438,29.6219,1.4007,4.5297,0.1291,200.3851,3.7951,2.452216404,176.7654,253.6794,4
13,49,7-太原组,3999.427,-37.871,1.889,23.9208,88.2315,2.8864,12.1259,0.8137,207.5346,4.9765,2.5962,345.5184,410.297,1
13,49,7-太原组,3999.552,-38.1001,1.8854,23.8724,77.6011,2.4831,10.3632,0.6636,207.922,3.3791,2.5937,326.3383,392.5094,1
13,49,7-太原组,3999.677,-38.2416,1.8784,23.6345,62.5936,2.0238,8.4453,0.5109,205.9866,2.6046,2.5963,307.093,370.5274,1
